product,review,star,gender,age
ヒートテックタートルネックT（9分袖）,"私の住んでいる所は寒いので、首もとまで覆ってくれるこのアイテムはとても良いです。
以前はは、色々な模様入りもあったのですが、この頃はベーシックなものばかり。
以前のようにバリエーションがあってもよいのでは？",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックでも暖かいのにヒートテックで重宝してます。この値段でコスパもいい❗❗,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"かなり前に購入。伸び切って薄くなっていたので、新調しました。
首もフィット。海上で、秋ごろ着用しています。",5,男性,50代
ヒートテックタートルネックT（9分袖）,ふんわり首が温かく手触り最高です。又、機会があれば絶対購入したい,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,フィット感、とても良いです。色もインナーとしては、無難な色だと思います。size的には、我々団塊の世代は、どうしても昭和体系で、ズングリムックリ、手足が短く、お腹の出っ張りを基準にあわせると、手足が引きずる程長かったり、手足にあわせると、お腹が入らなかったり、今の若い方々基準に、作られていると、どうしても難しいですね～。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックは、ほとんど着たことないのですが、とても温かく最高です！！,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,首周りも暖かくこれからの季節に重宝しそうです、カラーバリエーションがあればよいかな。,3,男性,回答しない
ヒートテックタートルネックT（9分袖）,体にフィットして、洋服ラインに響かず着れるので良い。着ていて暖かいので、厚着せず過ごせる。,4,男性,20代
ヒートテックタートルネックT（9分袖）,生地が滑らかで，着心地よし。やや腕がタイトすぎるかも。,4,男性,50代
ヒートテックタートルネックT（9分袖）,"タートルネックを購入しました。
首下が大変暖かくいい感じです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"仕事でプライベートで永年利用しています。同様他社の製品を浮気して買って使ってみたりしていますが、やはり保温性は優れていると実感しています。
今回は体型の変化もありピッタリサイズからゆとりのあるサイズアップにしました。生地の保温性でピッタリサイズで着こなす以外に、ゆとりのサイズでヒートテック内に空気の層を保った着こなし方もアリだと感じました。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,前に買ったから友達におすすめし購入するに居たりました。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"毎年１～２枚ずつ買って古いのと交換しています。
寒い日も首まで覆ってくれるのであったかいです。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,滑らかで柔らかい素材のため首が苦しいとかチクチクすることがなく、しかも暖かい。手放せません。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"長年愛用してます。
冬定番のヒートテックやっぱり良い",5,男性,50代
ヒートテックタートルネックT（9分袖）,"色味は何にでも合わせられる黒で
薄くて重たく感じないのに暖かく
着膨れしなくても寒くありません。",5,男性,40代
ヒートテックタートルネックT（9分袖）,セーターのインナーに着ています。ごわつかずにスッキリ着ることができるのでお気に入りです。,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,薄手でもなく厚手でも無い丁度の厚さで、暖かく動きやすいため、冬のゴルフに重宝しています。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"毎年購入しています。
タートルネックは首元も暖かくて、仕事にも普段着にも仕様しています。
お気に入りです。",5,男性,50代
ヒートテックタートルネックT（9分袖）,"たぁとるねっく　で　この季節にぴったり
紺色があれば、もっと良かった。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,他の方のコメントにもあったが、首部分が上手く折れず、クシャクシャになる。そういう商品なのでしょうが、ピシッとならず、やはり気持ち悪いです。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,タートルネックなので暖かく、シャツのインナーに丁度いいです。,3,男性,回答しない
ヒートテックタートルネックT（9分袖）,これまで極暖タートルを着ていたので、今回購入した商品がとても薄く思えました。でも、見た目や着心地と違って、思ったよりも暖かくてちょっと意外でした。,4,男性,40代
ヒートテックタートルネックT（9分袖）,"タートルネック、今まで首が短いので、避けていましたが、これからの季節に重宝しそうなので、期間限定で初買いしました。
首の違和感なく、重宝しそうです。
色違いリピート買い予定です。",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"首に冷気を感じると全身が寒く感じられるため購入。はやり暖かい。
176cm、65kgでサイズL。
フィット感は首から体まで違和感ないのでちょうど良いと感じる。",5,男性,40代
ヒートテックタートルネックT（9分袖）,"久々のタートルネックです。
寒さが厳しくなりそうなこの冬、屋外行動が復活してきた今季向けに新規購入しました。
安定安心のヒートテックかつタートルネックで暖かさを漏らさず満喫できます。",5,男性,50代
ヒートテックタートルネックT（9分袖）,肌着としてはいいのですが、外出する際には重ね着しないといけないので、あと色が色々あったらいいと思います。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,"タートルネックで幅広い服装が出来る。
中はこれだけで、ダウンジャケットでも大丈夫かと思う。",5,男性,50代
ヒートテックタートルネックT（9分袖）,全身にフィットしてインナーとしても首回りのアクセントとしても暖かく着こなせるので冬には万能アイテムです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,ピッタリとフィットして、とってもあったか〜かったです。,5,男性,50代
ヒートテックタートルネックT（9分袖）,首をカバーするものとしてネックゲーターを使っていたが、業業しくちょうど良いのが無いか探していたがこれがちょうどよかった、今(2022/12/08)店頭にないのが不便だったが後二、三枚欲しくなった。北海道旅行に使用する予定特にスキーに。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"肌触りよくあったかい
毎年メンズを選んでいます
家事をするには袖が絞ってあるのがいいんですよね
袖まくりしてもずれてこないので",5,女性,50代
ヒートテックタートルネックT（9分袖）,"フィット感が特に首もとがぴったりしているので、とてもあたたかく、セーターの下に来てもかさばらない。
また、お洗濯に対しての耐久性も良く、よれにくいのがとても気に入っています❗
",5,男性,50代
ヒートテックタートルネックT（9分袖）,"今回は、節電対策も踏まえて
ヒートテックタートルwomen3XLと
このmenの重ね着にしました。
タートル2枚重さねは、ストールやマフラーをしなくて良いので快適です。

今までの冬、ヒートテックの
women3XLとmenの T首の2枚重ね着でした。
部屋着、家中着にウルトラライトダウンを使用しています。
春秋は、ウルトラライトダウンベストや
そのロングベスト、リラックスコートをカーディガンがわりにとても良いです。
冬は、ウルトラライトダウンロングコート、
ウルトラライトダウン超ロングコートを使用、軽くて暖かくで良いです。

フリースやセーターは肩が凝ったり動きにくいので、ヒートテック着て、寒ければ
とても軽いウルトラライトダウンを使用が一番良いです。
我家は古い家で、冬寒く、夏暑いのです。",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"初めてヒートテックのタートル買いましたー^_^
暖かくて軽い^_^",4,女性,60代以上
ヒートテックタートルネックT（9分袖）,薄いけども暖かいです。サイズもまあまあなところですが、着丈がもう少し長くても良いと思います。,5,男性,50代
ヒートテックタートルネックT（9分袖）,旦那の仕事用に購入しました。肩こりもちでタートルネック嫌いの旦那が暖かいと喜んで着てるので買って良かったです。,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,北海道民ですので、冬の寒さは半端ないです。暖かい恰好してもやはり首周りは寒いですが、これを着れば防げるので最高ですね。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"毎年、この季節になったら夫婦二人とも愛用します。
立ち仕事のため、厚すぎると
仕事しにくいのですが、このあつさに二人とも大満足です。
",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,軽くて暖かいです。首周りが楽なのでワンサイズ上がおすすめです。,4,回答しない,回答しない
ヒートテックタートルネックT（9分袖）,"主人の為に昨年から購入しています
残念ながらグレーは洗濯回数が増えるとハイネック先端の色が変わり、よれた感じになる。
黒は大丈夫です。同じ商品なのに黒とグレーは最初から手触りが違うせいだと思う
昨年から人気商品なのにどーして限定店舗扱いなのか❓❓❓
黒、グレー以外の色もあったら良いと思う",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,毎年購入していますが、サラッとした着心地が気に入っていると主人。暖かく色違いで購入しました！,5,女性,50代
ヒートテックタートルネックT（9分袖）,"値段も安く暖かい。
またセールで安くしてほしいと思う",5,男性,30代
ヒートテックタートルネックT（9分袖）,"日の出前のゴルフ場でも、暖かくラウンドできました。
肌ざわりも申し分なく、良い商品だと思っています。",5,男性,50代
ヒートテックタートルネックT（9分袖）,インナーとしては良いけどアウターとしては微妙かも？,3,男性,50代
ヒートテックタートルネックT（9分袖）,私は、調理師ですが9分袖は、腕捲りするので非常に良い感じです。色は黒かグレー、仕事中でもそれ以外でも、手放せません。XLが丁度いいです。極暖にも9分袖ありますか？,4,男性,50代
ヒートテックタートルネックT（9分袖）,まだ着てないが値下がりしたので、つい買ってしもた。あ〜あ、また、やってしもた〜ユニクロさんは商売上手やわ〜,3,男性,50代
ヒートテックタートルネックT（9分袖）,ヒートテックなので暖かいと思って購入しました。タートルネックのせいか、首元が暖かくてより一層の暖かさを体感できてます。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,首元があったかいとこんなにも上半身があったかいのかと。もっと早くに試すべきでした。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"タートルは店舗で置いてなくネットで買えました。
毎年寒いときにはタートルのヒートテックです。暖かくて生地は薄いので腕も動かしやすい。",5,男性,50代
ヒートテックタートルネックT（9分袖）,この寒い季節には欠かせないUNIQLO定番。サイズはLが丁度良い(180cm)。タートルネックが好きですね。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,フィット感は凄くいいです。着ている感覚があまり感じさせない処が気に入ってます。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,着心地が良く、肌触りが良い。着膨れせずに着こなせる。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,身体にフィットしていて、色味もブラックだし良い感じだった。,4,男性,50代
ヒートテックタートルネックT（9分袖）,"以前のものより肌触りがよく、ぴったり吸い付くようで暖かいです。
10分袖かあるともっといいですと夫のお気に入りです。
何回も購入していますが、どんどん進化していますね。",4,女性,60代以上
ヒートテックタートルネックT（9分袖）,毎年買っています。色違いが楽しみです。肌触りが良くて暖かい。,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,着心地よく冬の必需品。洗濯後早く乾くのでとても便利です。,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,"冬アイテムとして最高！
ヒィット感がたまらない、冬のたびに買ってしまう",5,男性,40代
ヒートテックタートルネックT（9分袖）,冬季バイクツーリングには欠かせない。タートルネックのため、首周りからの風の侵入を防ぎとても暖かく重宝している。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"息子用に買いました。
薄手なのに温かい。
ごわつかないので、寒い季節でも快適にぬくぬくです。
ヘビロテしてるので、色違いを購入しようと思ってます。",5,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,"自分から体にフィットして首元や胸元が暖かいですよ‼︎
",4,男性,50代
ヒートテックタートルネックT（9分袖）,"私の首が細いためなのですが首部分に隙間が出来てタートルネックの意味があまり無い状態になってしまいます。
もう少し首部分が細い商品作ってもらえないでしょうか？
",3,男性,50代
ヒートテックタートルネックT（9分袖）,昔に購入したヒートテックは肌に合わないというか、ピリピリした感覚があって結局着ずじまいだったのですが、これはそのピリピリがなくなっており普通に着れました。着心地も非常に良く仕事着として活躍してくれています。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"ゆったり着たいならワンサイズ大きめで丁度よいかも？
それでも首周りはキツめなので、首締まる感覚が嫌な人はやめた方がいい。",4,男性,50代
ヒートテックタートルネックT（9分袖）,普段女性用XLですが、休日スウェットのイン用にメンズMを。袖がもたつくことなく快適です。首がゆったりしていて休日にとても良いです。,5,女性,40代
ヒートテックタートルネックT（9分袖）,首元は伸ばしても折り返しても防寒にバッチリです。袖はアウターに響かない程度で丁度良き。コートの中はこれ一枚で充分かもしれません。,5,男性,50代
ヒートテックタートルネックT（9分袖）,昨年に引き続き追加購入しました。薄いですが暖かいです。,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,リピーターです。柔らかい素材にストレッチが良く利いて暖かくて手放せません。カラーバリエーションがあると有難い。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,首で丸まらずしっかりフィットするので気にいってます。,5,女性,50代
ヒートテックタートルネックT（9分袖）,毎年2着は買いますが安定のヒートテック。他社製品と比べて結構丈夫なの所も良い,3,男性,30代
ヒートテックタートルネックT（9分袖）,去年あたりから近隣店舗取扱なしになっているのでオンラインストアで購入。やっぱり新しいヒートテックは暖かさが違う！どこの店舗でもその場ですぐ買えたら気軽だなーと思いますので是非検討を！,5,男性,30代
ヒートテックタートルネックT（9分袖）,"冬到来☃❄でタートルを探していました。
毛糸生地が多い中、この素材は
綿ぽくて非常に肌触りがいいです。
おすすめです。インナーには最高です。",5,男性,50代
ヒートテックタートルネックT（9分袖）,薄くて、着ぶくれしないのに暖かい。軽いから肩もこらず素材がいいのでおしゃれカンもある。,3,男性,60代以上
ヒートテックタートルネックT（9分袖）,"寒がりの主人にと思い購入しました。
あったかいと喜んでいました。
",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,とても暖かいし、かさばらないし、毎年買い足してます。息子用です。制服の下に着用してます。,5,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,とても暖かく、軽いので大満足ですが、９分袖が少し寒いと主人が言ってるので、４星にします。,4,女性,60代以上
ヒートテックタートルネックT（9分袖）,以前からハイネックが欲しくてやっと購入できた。肌触り良い！,4,男性,50代
ヒートテックタートルネックT（9分袖）,"中学生の息子用に購入。
パーカーなどの下に着用していますが、薄地だけど暖かで気に入っているようです。",5,男性,10 - 14歳
ヒートテックタートルネックT（9分袖）,"主人が着用。
屋外での仕事なので薄手なので動きを妨げないのが有り難い。
本格的に寒くなったら極暖へ変えています。",5,女性,回答しない
ヒートテックタートルネックT（9分袖）,袖が短いので長いのがあればほしい　他は暖かいので手首が寒く感じるので長い袖のがあれば完璧,4,男性,50代
ヒートテックタートルネックT（9分袖）,白欲しいです！！！！！！！！！！！！！！！！白出してください,4,男性,20代
ヒートテックタートルネックT（9分袖）,プレゼント用にしたのですがとても喜ばれました。よかったです,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,首元まで、しっかり暖かいです。生地も良くなったような気がします。,5,女性,50代
ヒートテックタートルネックT（9分袖）,レディースのMでは小さくLは大きいので、メンズのSサイズを購入。女性でもジャストサイズでネックの詰まり具合がとても良い,5,女性,回答しない
ヒートテックタートルネックT（9分袖）,生地が薄くてネルシャツ等のインナーにピッタリ❗️フィットしてても締め付け感はなく、快適です。,4,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,仕事着のインナーとして使うことが多いですが、かなりの寒さまでこれ一枚で大丈夫です。,5,男性,50代
ヒートテックタートルネックT（9分袖）,相棒(柴犬　９歳　♂)との散歩はいつも早朝。寒いけど、相棒は容赦ありません。そんな時にはこのタートルは強い味方です。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"以前のものに比べてフィット感があり、とても着心地としてはいいと思います。
ただ、自分としては、もう少しだけ袖が長いとありがたいなと感じてます。",4,男性,回答しない
ヒートテックタートルネックT（9分袖）,"中学生の子供用に。冬になると、極暖よりタートルの方があたたかいとお気に入りで、サイズアップして購入しています。
もう少し、色が選べるといいです。
それと店頭でも買えるようにお願いしたいと思います。",4,男性,15 - 19歳
ヒートテックタートルネックT（9分袖）,フィット感はいいけど襟元がペラペラなので折り込んでもうまく折り込み出来ずクシャクシャな襟元になる。襟の部分だけでももう少し素材か織り方、縫製の仕方などで工夫して形がキマるような改良工夫が欲しいと思う。,2,男性,60代以上
ヒートテックタートルネックT（9分袖）,肌触りよく、着用感も軽く、ほどよく暖かいです。9分袖がいいですね。,4,男性,回答しない
ヒートテックタートルネックT（9分袖）,昨年も同じ物を購入しましたが‼️、薄手でも暖かく寒さ対策にバッチリでした。今年も早速購入しました。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"色が2色なので、困る。
又今回は、黒しか店になかった。",3,男性,50代
ヒートテックタートルネックT（9分袖）,"ありがとうございます。
ヒートテックのハイネック探していました。
店頭では無かったので・・
ゴルフにこの時期、最適です。",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"以前はボーダー柄もあり、色もカラフルだった。下着と言うよりはポイントカラーにもできて、セーターやトレーナーの下にも着てオシャレに着こなせた。
グレーか黒しかないのがとても、とても残念。
",3,女性,60代以上
ヒートテックタートルネックT（9分袖）,着心地がよく、程よいヒット感が気持ちいいです。仕事中、上にＴシャツ、1枚着用でも暖かく、動きやすいのが気に入ってます。,4,男性,50代
ヒートテックタートルネックT（9分袖）,4lで丁度良かったです。暖かくてこれからの季節重宝しそうです。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"今年も購入しました。

ヒートテックの一番のメリットは薄くて暖かいとこだと思ってます。

クルーネックやＶネックはあくまでもインナー感覚ですが、タートルネックなら首元まで暖かいしインナーとトップスの中間感覚でオススメです。

私はタートルネックのヒートテックを着てTシャツを重ね着してます。
出掛ける時は更にアウターを着てます。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,"サイズは普段ＬですがM購入　今年分5枚
感謝祭にやすく今年分も購入できました。
店舗棚にはなかったですが　アプリ在庫確認して親切に奥より出して頂きました!職員対応も良かったです!",5,男性,50代
ヒートテックタートルネックT（9分袖）,インナーとしても室内着としてもちょうどいい質感です。もう一着ほしいです。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,リピーター。薄いのに熱ったかく､軽いです。ただ､このタイプはネットでしか購入出来ないのが残念です。,5,男性,50代
ヒートテックタートルネックT（9分袖）,冬のジョギングのときには最適です。トレーニングウェアが体型にぴったり合っているので、生地が厚いものですと動きづらくなりますが、ヒートテックの薄い生地なので、ぴったりフィット寒さも気になりません。ネックウォーマー等と違って邪魔になりません。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,セール開催初日、30分後に来店。もう、商品が無く品薄感がある。他にヒートテックを購入しようと思ったがカラーがすでに無く、こちらも初めから無かったのではと疑いたくなる。また、展示み問題あり。ヒートテックはヒートテックコーナーでまとめるべき。あちらこちらに展示されてると探すのも嫌になる。,3,男性,60代以上
ヒートテックタートルネックT（9分袖）,"柔らかいし伸びるので着やすいです
タートルネックなのでとても暖かいです",5,男性,50代
ヒートテックタートルネックT（9分袖）,タートルネックが欲しくて今回買いました。軽くて暖かく寒がりなので助かります。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,痩せてるので XS でぴったりしててちょうど良かったです。白もあるといいですね,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"家族に頼まれて購入。以前は店舗で買えたように思うのですが、地元店舗では取り扱いなかった為、オンラインで購入。
特別な商品とは思えないのですが、不便です。
通常Ｌを着ている家族ですが、あまりピッタリした着用感が好みではないので、ワンサイズ上げました。
一枚買って気に入ったので、二枚追加しました。",5,男性,回答しない
ヒートテックタートルネックT（9分袖）,"毎年冬になるとヒートテックを追加購入します。
袖丈、着丈、首周り共にmen'sの方がタイプです！",5,女性,回答しない
ヒートテックタートルネックT（9分袖）,体に丁度いいフィット感があり、暖かくどんなパンツにも合わせやすく、毎年買い足しています。,5,男性,50代
ヒートテックタートルネックT（9分袖）,"価格からしたら仕方とは思うが、襟元がフィットしない感じがします。
袖は9分ではなく普通の長さが欲しかった。
",3,男性,回答しない
ヒートテックタートルネックT（9分袖）,仕事、プライベートでもこれからの季節は必須。とても肌さわりもよく着やすいです。,5,回答しない,50代
ヒートテックタートルネックT（9分袖）,Lサイズなのにmサイズ買ってしまった。でも着れます。,4,男性,50代
ヒートテックタートルネックT（9分袖）,毎年恒例のヒートテック今年はタートルネックの9分袖にしてみました。首は少しゆとりあります。これはこれでデザイン的に良い感じです。９部袖もフィットしてて着やすいです。サイズが大きいのでオンラインショップでしか購入出来ないのですが助かっています。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"通勤〜仕事に着用。
暖房の効いた室内では極暖は暑くなりすぎるので、フィット感があり首元をガードしてくれるヒートテックがちょうどいい。
インナーとして何にでも合わせやすくスッキリ見えるブラックを毎年購入、重宝している。
",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"着心地はOK!
耐久性はどうかな？
この評価は今後かな😁",4,男性,50代
ヒートテックタートルネックT（9分袖）,タートルは好きなのですが、この商品は1年もすると首周りが、ゆるゆるにへたるのが残念なところです。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,安定の薄さでも暖かい…カラダが硬くなってきた老人にもよく伸び着やすく薄くて重ね着しやすいとてもいい商品です。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"主人に買いました。
冬は毎日着ているので、今年も購入しました",5,女性,60代以上
ヒートテックタートルネックT（9分袖）,"10分袖があるといいなと思いました。
少し私には短かったです。",3,男性,50代
ヒートテックタートルネックT（9分袖）,"袖が作業着から出ないため袖口が汚れない
着丈は長くしゃがんでも背中が出ることがない。冬の職場では欠かせない",5,男性,40代
ヒートテックタートルネックT（9分袖）,"バイクに乗る時に着用してます。
ネックウォーマーと兼用することで、首元まで暖かいです。",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,もう少し首回りが締まっていますと最高の着心地かっと思いますの,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,"一部ではなく全店舗で販売を！

ずっと愛用しています。
厚着が苦手なのでゴワゴワせず、モタつかないのがとても良いし首元も締まりすぎず丁度良い。
出来れば色ももう少し増やして欲しい。

",4,回答しない,40代
ヒートテックタートルネックT（9分袖）,極暖だと暖かくすぎるので、ノーマルなヒートテックを愛用しています。タートルなので、重ね着のセーターのチクチク回避に助かってます(^-^),5,男性,40代
ヒートテックタートルネックT（9分袖）,他のヒートテックやエアリズムはＬサイズでちょうど良いのでこの商品もＬサイズを購入しましたがそれらに比べて､明らかに小さいですね。サイズ感は統一して欲しい。あるいは､類似商品との比較なども掲載して欲しい。４枚買って一気に開封してしまい､交換もできずに困っています。,1,男性,50代
ヒートテックタートルネックT（9分袖）,"通常であればLサイズでしょうけどバイクに乗るので肌に貼り付くフィット感がいいのであえてMサイズを選択しました
とても暖かくて動きやすいですね",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,ヒートテックは、愛用しており、今回も購入しました。タートルネックの形は、初めてでしたが首元が覆われて暖かさがより感じられました。一点、今回手元に届いた商品からは何のにおいかわからないのですが、今までに感じたことの無い臭いを感じました。首を通すときに気になり、袖などからも今まで気にしたことのない臭いを感じました。生地の違いなどかどうかはわかりませんが、お伝えしておきます。,3,男性,50代
ヒートテックタートルネックT（9分袖）,コーディネートしやすく　これ1枚をインナーとして着るだけで寒さの対策になります。,5,男性,30代
ヒートテックタートルネックT（9分袖）,体にフィット。着心地良し。狙い通り首まわりが暖かい。冬のキャンプは首回りが意外と寒く。マフラーなどだと焚き火で燃える可能性大。こういうタイプの下着があれば助かる。ただ、首回りがちょっときつめかも。しかし、ヒートテックの上半身の下着は割と伸びる。使っていくうちに体になじんでくるだろう。満足です。,4,男性,50代
ヒートテックタートルネックT（9分袖）,日々のホーム着に欠かせない1品。首周りフィット感、袖の長さが決め手。その上に2着を交互に毎日着用、洗濯の繰り返しに全く影響無しのタフな1着。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,仕事で、外作業するときに使用しています。朝方の寒い時間帯はとても暖かい状態で作業出来るので助かってます。これからも数枚買って、冬の寒さに備えるつもりです。,5,男性,30代
ヒートテックタートルネックT（9分袖）,毎年寒い季節の必需品です。下着としてもいいし、この上から直接ダウンジャケット着ても十分暖かい。着ぶくれもしません。,5,男性,50代
ヒートテックタートルネックT（9分袖）,着心地がよくてごわつかず、フリースやセーターのインナーに最適。冬山にはこの上にダウンを着て行きます。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,"サイズもピッタリで温かい。
首周りまでヒートテックで非常に良い",4,男性,60代以上
ヒートテックタートルネックT（9分袖）,ヒートテックインナーを購入した。軽くて暖かく気にいっています。店舗にて追加購入するつもりです。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,店舗限定商品だったのでWEB購入しました。毎シーズン購入したいと思います。,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,"袋から開けて即、着てみたら
ユニクロには珍しく臭かった。
もう一着買ったのでそちらも
嗅いでみたらやはり臭かった。
一度、洗うことにした。

臭いのなんでだろう。
メイドイン中国？

",2,男性,50代
ヒートテックタートルネックT（9分袖）,"ヒートテックならではの、肌触り
９分袖のお陰で　着こなしも楽です!",5,男性,60代以上
ヒートテックタートルネックT（9分袖）,キツすぎず、丁度いい。割と薄めだけど安心感があると思います。,4,男性,20代
ヒートテックタートルネックT（9分袖）,"中に着るのに重宝しています
毎年購入したいが早めになくなってしまうので困ってます",5,女性,40代
ヒートテックタートルネックT（9分袖）,2021モデルだったので色選択が出来なかったことが残念でした。,4,男性,60代以上
ヒートテックタートルネックT（9分袖）,仕事のインナーとして着ています微妙な温度差の時に着れるので重宝してます,4,男性,20代
ヒートテックタートルネックT（9分袖）,これ一枚でも、ジャケット羽織っても9分丈なのでスッキリ,5,男性,回答しない
ヒートテックタートルネックT（9分袖）,毎シーズン購入している定番品。薄くて暖かいので重ね着することで一冬を安心して過ごせます。１シーズン過ぎると首元が緩くなるので、緩くなったものは寝る時に使用し、この商品の生涯を閉じます。年々薄くなっているようで暖かさに不安は感じましたが、今年はＬサイズからＭサイズに変えたことで首元から逃げる熱が閉じ込められるのではないかと思います。,5,男性,60代以上
ヒートテックタートルネックT（9分袖）,去年、買いそびれていたのでこれからフル活用していきます！,5,男性,50代
ヒートテックタートルネックT（9分袖）,欲しくて欲しくてたまらなかった商品です。やっと着用できて、うれしいです。,5,男性,50代
